participant_id,country,iso3,region,age,age_group,sex,time_of_day,n_trials,best_rt_ms,mean_rt_ms,median_rt_ms,worst_rt_ms,sd_rt_ms,lapse_count,data_type
17251,Russia,RUS,Europe,41,35-44,male,night,5,268,317,292,424,55.2,0,synthetic
17252,Russia,RUS,Europe,55,55-64,male,night,5,278,308,293,382,37.5,0,synthetic
17253,Russia,RUS,Europe,43,35-44,male,evening,5,252,267,271,274,8.1,0,synthetic
17254,Russia,RUS,Europe,52,45-54,female,afternoon,5,295,302,299,309,5.3,0,synthetic
17255,Russia,RUS,Europe,38,35-44,male,night,5,245,303,257,471,85.0,0,synthetic
17256,Russia,RUS,Europe,80,65+,female,morning,5,339,390,351,469,55.0,0,synthetic
17257,Russia,RUS,Europe,25,25-34,male,evening,5,226,293,266,447,78.5,0,synthetic
17258,Russia,RUS,Europe,44,35-44,female,evening,5,267,349,296,471,82.6,0,synthetic
17259,Russia,RUS,Europe,23,18-24,female,afternoon,5,245,268,263,288,16.2,0,synthetic
17260,Russia,RUS,Europe,21,18-24,male,morning,5,251,302,260,480,89.3,0,synthetic
17261,Russia,RUS,Europe,36,35-44,female,morning,5,267,351,298,609,130.2,1,synthetic
17262,Russia,RUS,Europe,65,65+,female,night,5,302,317,322,331,11.4,0,synthetic
17263,Russia,RUS,Europe,30,25-34,female,evening,5,239,290,281,395,54.8,0,synthetic
17264,Russia,RUS,Europe,43,35-44,female,morning,5,246,296,271,426,66.6,0,synthetic
17265,Russia,RUS,Europe,33,25-34,male,evening,5,254,275,255,356,40.4,0,synthetic
17266,Russia,RUS,Europe,33,25-34,female,afternoon,5,240,296,263,451,78.5,0,synthetic
17267,Russia,RUS,Europe,28,25-34,female,evening,5,251,298,267,444,73.3,0,synthetic
17268,Russia,RUS,Europe,44,35-44,male,morning,5,252,259,260,267,6.8,0,synthetic
17269,Russia,RUS,Europe,48,45-54,male,evening,5,273,289,291,309,12.9,0,synthetic
17270,Russia,RUS,Europe,22,18-24,unspecified,evening,5,219,268,259,360,48.1,0,synthetic
17271,Russia,RUS,Europe,58,55-64,female,evening,5,263,315,287,421,55.7,0,synthetic
17272,Russia,RUS,Europe,58,55-64,male,afternoon,5,269,283,287,296,9.9,0,synthetic
17273,Russia,RUS,Europe,60,55-64,female,afternoon,5,287,334,318,438,53.5,0,synthetic
17274,Russia,RUS,Europe,19,18-24,male,evening,5,250,287,265,395,54.5,0,synthetic
17275,Russia,RUS,Europe,32,25-34,male,evening,5,239,274,280,305,27.1,0,synthetic
17276,Russia,RUS,Europe,62,55-64,male,morning,5,278,301,301,321,16.6,0,synthetic
17277,Russia,RUS,Europe,63,55-64,male,afternoon,5,281,330,301,480,75.6,0,synthetic
17278,Russia,RUS,Europe,66,65+,male,morning,5,295,315,315,342,15.5,0,synthetic
17279,Russia,RUS,Europe,23,18-24,male,afternoon,5,242,286,275,384,51.1,0,synthetic
17280,Russia,RUS,Europe,46,45-54,female,evening,5,273,320,308,409,46.9,0,synthetic
17281,Russia,RUS,Europe,29,25-34,male,night,5,287,331,306,440,57.2,0,synthetic
17282,Russia,RUS,Europe,38,35-44,male,evening,5,224,258,257,293,24.5,0,synthetic
17283,Russia,RUS,Europe,49,45-54,male,morning,5,276,321,302,426,54.2,0,synthetic
17284,Russia,RUS,Europe,36,35-44,male,evening,5,237,260,256,286,16.4,0,synthetic
17285,Russia,RUS,Europe,49,45-54,male,morning,5,242,270,269,294,17.8,0,synthetic
17286,Russia,RUS,Europe,37,35-44,female,afternoon,5,239,254,250,269,11.6,0,synthetic
17287,Russia,RUS,Europe,64,55-64,female,evening,5,297,321,303,398,38.5,0,synthetic
17288,Russia,RUS,Europe,33,25-34,female,night,5,287,310,310,334,19.9,0,synthetic
17289,Russia,RUS,Europe,56,55-64,female,morning,5,307,315,308,327,8.8,0,synthetic
17290,Russia,RUS,Europe,55,55-64,male,afternoon,5,269,347,327,439,68.6,0,synthetic
17291,Russia,RUS,Europe,26,25-34,male,evening,5,232,273,254,372,51.3,0,synthetic
17292,Russia,RUS,Europe,41,35-44,female,night,5,294,334,299,460,63.8,0,synthetic
17293,Russia,RUS,Europe,45,45-54,male,evening,5,242,261,255,293,18.0,0,synthetic
17294,Russia,RUS,Europe,22,18-24,female,morning,5,248,270,273,284,12.4,0,synthetic
17295,Russia,RUS,Europe,40,35-44,female,evening,5,269,284,284,298,9.3,0,synthetic
17296,Russia,RUS,Europe,44,35-44,male,morning,5,245,263,267,271,9.3,0,synthetic
17297,Russia,RUS,Europe,50,45-54,female,night,5,271,295,290,316,16.6,0,synthetic
17298,Russia,RUS,Europe,62,55-64,female,morning,5,265,328,295,481,78.3,0,synthetic
17299,Russia,RUS,Europe,43,35-44,male,morning,5,241,319,258,444,87.2,0,synthetic
17300,Russia,RUS,Europe,38,35-44,female,night,5,285,310,314,328,14.2,0,synthetic
17301,Russia,RUS,Europe,20,18-24,male,afternoon,5,254,281,285,303,19.9,0,synthetic
17302,Russia,RUS,Europe,42,35-44,male,afternoon,5,217,263,256,300,30.3,0,synthetic
17303,Russia,RUS,Europe,42,35-44,male,evening,5,252,272,277,290,16.0,0,synthetic
17304,Russia,RUS,Europe,33,25-34,female,evening,5,272,301,298,327,19.1,0,synthetic
17305,Russia,RUS,Europe,50,45-54,male,evening,5,273,317,308,418,53.0,0,synthetic
17306,Russia,RUS,Europe,42,35-44,female,morning,5,279,337,305,445,60.3,0,synthetic
17307,Russia,RUS,Europe,26,25-34,unspecified,evening,5,254,285,283,319,20.6,0,synthetic
17308,Russia,RUS,Europe,31,25-34,female,morning,5,261,283,284,309,17.4,0,synthetic
17309,Russia,RUS,Europe,19,18-24,female,afternoon,5,241,255,257,270,10.0,0,synthetic
17310,Russia,RUS,Europe,37,35-44,female,afternoon,5,268,282,280,305,13.3,0,synthetic
17311,Russia,RUS,Europe,52,45-54,male,evening,5,258,330,311,484,80.6,0,synthetic
17312,Russia,RUS,Europe,36,35-44,female,night,5,279,302,311,323,18.4,0,synthetic
17313,Russia,RUS,Europe,45,45-54,female,afternoon,5,257,270,270,278,7.9,0,synthetic
17314,Russia,RUS,Europe,27,25-34,male,afternoon,5,228,245,246,253,8.8,0,synthetic
17315,Russia,RUS,Europe,41,35-44,female,afternoon,5,270,306,295,377,39.0,0,synthetic
17316,Russia,RUS,Europe,32,25-34,female,afternoon,5,240,262,263,273,11.8,0,synthetic
17317,Russia,RUS,Europe,39,35-44,male,evening,5,239,255,253,268,11.2,0,synthetic
17318,Russia,RUS,Europe,40,35-44,male,morning,5,226,237,238,248,7.0,0,synthetic
17319,Russia,RUS,Europe,29,25-34,male,afternoon,5,231,256,257,282,16.6,0,synthetic
17320,Russia,RUS,Europe,49,45-54,male,afternoon,5,271,292,294,306,11.5,0,synthetic
17321,Russia,RUS,Europe,57,55-64,male,morning,5,264,287,287,303,14.9,0,synthetic
17322,Russia,RUS,Europe,18,18-24,male,afternoon,5,234,296,265,452,78.8,0,synthetic
17323,Russia,RUS,Europe,46,45-54,unspecified,evening,5,270,310,285,431,60.7,0,synthetic
17324,Russia,RUS,Europe,67,65+,female,afternoon,5,309,366,336,519,77.4,1,synthetic
17325,Russia,RUS,Europe,39,35-44,male,morning,5,253,267,265,283,10.8,0,synthetic
17326,Russia,RUS,Europe,59,55-64,male,afternoon,5,280,303,304,324,17.5,0,synthetic
17327,Russia,RUS,Europe,20,18-24,female,morning,5,238,262,259,284,16.7,0,synthetic
17328,Russia,RUS,Europe,79,65+,male,evening,5,353,396,371,522,63.7,1,synthetic
17329,Russia,RUS,Europe,57,55-64,male,afternoon,5,276,285,284,300,8.4,0,synthetic
17330,Russia,RUS,Europe,42,35-44,male,morning,5,261,284,284,314,18.2,0,synthetic
17331,Russia,RUS,Europe,42,35-44,male,morning,5,248,264,260,280,11.4,0,synthetic
17332,Russia,RUS,Europe,44,35-44,female,night,5,245,309,294,417,57.3,0,synthetic
17333,Russia,RUS,Europe,11,10-17,male,night,5,258,367,312,516,102.3,1,synthetic
17334,Russia,RUS,Europe,44,35-44,unspecified,afternoon,5,263,281,274,308,15.3,0,synthetic
17335,Russia,RUS,Europe,35,35-44,male,night,5,246,256,248,271,11.3,0,synthetic
17336,Russia,RUS,Europe,25,25-34,male,afternoon,5,246,278,267,357,40.6,0,synthetic
17337,Russia,RUS,Europe,21,18-24,female,morning,5,235,329,289,480,88.5,0,synthetic
17338,Russia,RUS,Europe,34,25-34,male,afternoon,5,230,247,239,278,18.2,0,synthetic
17339,Russia,RUS,Europe,47,45-54,female,evening,5,313,366,326,545,89.4,1,synthetic
17340,Russia,RUS,Europe,52,45-54,female,evening,5,268,285,284,311,14.3,0,synthetic
17341,Russia,RUS,Europe,51,45-54,unspecified,evening,5,261,307,271,415,58.1,0,synthetic
17342,Russia,RUS,Europe,51,45-54,female,evening,5,258,307,276,441,67.7,0,synthetic
17343,Russia,RUS,Europe,24,18-24,female,afternoon,5,233,287,249,455,84.2,0,synthetic
17344,Russia,RUS,Europe,34,25-34,female,morning,5,253,272,262,295,17.8,0,synthetic
17345,Russia,RUS,Europe,44,35-44,female,afternoon,5,222,238,231,261,15.4,0,synthetic
17346,Russia,RUS,Europe,36,35-44,male,morning,5,239,261,261,286,16.0,0,synthetic
17347,Russia,RUS,Europe,28,25-34,male,evening,5,239,266,244,346,40.9,0,synthetic
17348,Russia,RUS,Europe,22,18-24,female,night,5,248,273,271,294,14.8,0,synthetic
17349,Russia,RUS,Europe,12,10-17,female,afternoon,5,276,298,308,313,16.6,0,synthetic
17350,Russia,RUS,Europe,38,35-44,female,morning,5,238,278,254,391,57.2,0,synthetic
17351,Russia,RUS,Europe,74,65+,female,night,5,378,416,388,536,60.2,1,synthetic
17352,Russia,RUS,Europe,50,45-54,male,night,5,271,289,294,297,9.9,0,synthetic
17353,Russia,RUS,Europe,49,45-54,male,morning,5,259,306,285,422,59.4,0,synthetic
17354,Russia,RUS,Europe,52,45-54,female,evening,5,260,285,284,320,19.9,0,synthetic
17355,Russia,RUS,Europe,33,25-34,male,afternoon,5,251,313,270,495,91.8,0,synthetic
17356,Russia,RUS,Europe,48,45-54,female,morning,5,238,263,272,276,14.4,0,synthetic
17357,Russia,RUS,Europe,37,35-44,male,afternoon,5,215,242,240,270,22.5,0,synthetic
17358,Russia,RUS,Europe,25,25-34,female,afternoon,5,210,281,247,466,94.7,0,synthetic
17359,Russia,RUS,Europe,31,25-34,female,evening,5,230,251,258,263,13.0,0,synthetic
17360,Russia,RUS,Europe,46,45-54,male,afternoon,5,253,329,300,409,64.5,0,synthetic
17361,Russia,RUS,Europe,43,35-44,male,evening,5,241,308,269,471,83.1,0,synthetic
17362,Russia,RUS,Europe,20,18-24,female,afternoon,5,231,246,234,274,16.9,0,synthetic
17363,Russia,RUS,Europe,53,45-54,female,evening,5,245,314,280,486,87.6,0,synthetic
17364,Russia,RUS,Europe,26,25-34,male,morning,5,261,300,278,412,56.4,0,synthetic
17365,Russia,RUS,Europe,33,25-34,male,afternoon,5,263,302,280,401,50.1,0,synthetic
17366,Russia,RUS,Europe,23,18-24,female,morning,5,234,260,264,280,16.7,0,synthetic
17367,Russia,RUS,Europe,54,45-54,male,morning,5,269,320,304,420,52.1,0,synthetic
17368,Russia,RUS,Europe,44,35-44,male,afternoon,5,226,303,257,530,114.1,1,synthetic
17369,Russia,RUS,Europe,38,35-44,female,evening,5,246,278,284,298,19.2,0,synthetic
17370,Russia,RUS,Europe,42,35-44,male,afternoon,5,248,315,276,508,97.3,1,synthetic
17371,Russia,RUS,Europe,34,25-34,female,morning,5,245,265,256,304,21.6,0,synthetic
17372,Russia,RUS,Europe,25,25-34,female,evening,5,217,245,248,272,19.3,0,synthetic
17373,Russia,RUS,Europe,56,55-64,male,morning,5,250,300,281,411,56.9,0,synthetic
17374,Russia,RUS,Europe,51,45-54,male,evening,5,260,272,274,284,7.9,0,synthetic
17375,Russia,RUS,Europe,63,55-64,female,morning,5,295,333,315,409,40.2,0,synthetic
17376,Russia,RUS,Europe,31,25-34,male,morning,5,243,286,253,425,69.9,0,synthetic
17377,Russia,RUS,Europe,47,45-54,male,morning,5,258,265,264,271,4.8,0,synthetic
17378,Russia,RUS,Europe,16,10-17,male,morning,5,267,309,293,392,43.7,0,synthetic
17379,Russia,RUS,Europe,51,45-54,female,evening,5,313,368,314,564,98.7,1,synthetic
17380,Russia,RUS,Europe,31,25-34,male,night,5,241,291,269,427,69.6,0,synthetic
17381,Russia,RUS,Europe,47,45-54,female,afternoon,5,217,251,260,265,17.5,0,synthetic
17382,Russia,RUS,Europe,46,45-54,male,afternoon,5,258,313,283,444,67.0,0,synthetic
17383,Russia,RUS,Europe,50,45-54,female,afternoon,5,245,280,285,305,23.2,0,synthetic
17384,Russia,RUS,Europe,37,35-44,female,night,5,290,316,296,375,31.9,0,synthetic
17385,Russia,RUS,Europe,27,25-34,female,afternoon,5,255,287,278,351,33.9,0,synthetic
17386,Russia,RUS,Europe,46,45-54,female,morning,5,271,281,278,300,10.3,0,synthetic
17387,Russia,RUS,Europe,48,45-54,male,evening,5,260,275,273,296,11.9,0,synthetic
17388,Russia,RUS,Europe,62,55-64,female,evening,5,278,327,293,472,73.2,0,synthetic
17389,Russia,RUS,Europe,53,45-54,unspecified,night,5,265,325,311,458,70.0,0,synthetic
17390,Russia,RUS,Europe,54,45-54,female,morning,5,278,305,314,322,16.0,0,synthetic
17391,Russia,RUS,Europe,20,18-24,male,afternoon,5,267,277,277,287,7.1,0,synthetic
17392,Russia,RUS,Europe,26,25-34,male,night,5,259,332,287,519,95.4,1,synthetic
17393,Russia,RUS,Europe,47,45-54,female,night,5,255,288,283,321,21.6,0,synthetic
17394,Russia,RUS,Europe,44,35-44,male,evening,5,250,261,257,278,10.5,0,synthetic
17395,Russia,RUS,Europe,38,35-44,male,morning,5,254,262,262,268,4.7,0,synthetic
17396,Russia,RUS,Europe,41,35-44,male,evening,5,260,284,267,359,37.8,0,synthetic
17397,Russia,RUS,Europe,37,35-44,male,evening,5,262,272,268,293,11.0,0,synthetic
17398,Russia,RUS,Europe,43,35-44,male,morning,5,281,301,289,334,20.5,0,synthetic
17399,Russia,RUS,Europe,23,18-24,male,afternoon,5,260,265,264,273,4.3,0,synthetic
17400,Russia,RUS,Europe,51,45-54,female,afternoon,5,288,313,316,332,16.9,0,synthetic
17401,Sri Lanka,LKA,Asia,48,45-54,male,morning,5,239,312,270,501,95.4,1,synthetic
17402,Sri Lanka,LKA,Asia,31,25-34,male,evening,5,264,291,278,327,23.7,0,synthetic
17403,Sri Lanka,LKA,Asia,34,25-34,male,afternoon,5,250,290,261,407,58.8,0,synthetic
17404,Sri Lanka,LKA,Asia,17,10-17,male,afternoon,5,263,279,278,296,11.2,0,synthetic
17405,Sri Lanka,LKA,Asia,40,35-44,male,evening,5,249,270,271,285,12.7,0,synthetic
17406,Sri Lanka,LKA,Asia,44,35-44,male,evening,5,269,282,274,301,13.1,0,synthetic
17407,Sri Lanka,LKA,Asia,39,35-44,male,morning,5,279,290,288,304,8.7,0,synthetic
17408,Sri Lanka,LKA,Asia,45,45-54,female,evening,5,280,331,300,492,81.2,0,synthetic
17409,Sri Lanka,LKA,Asia,19,18-24,unspecified,evening,5,267,294,300,308,14.6,0,synthetic
17410,Sri Lanka,LKA,Asia,46,45-54,male,morning,5,259,333,269,439,82.8,0,synthetic
17411,Sri Lanka,LKA,Asia,38,35-44,female,morning,5,258,273,270,287,10.3,0,synthetic
17412,Sri Lanka,LKA,Asia,35,35-44,female,afternoon,5,266,280,271,318,19.5,0,synthetic
17413,Sri Lanka,LKA,Asia,25,25-34,female,morning,5,237,294,272,437,73.6,0,synthetic
17414,Sri Lanka,LKA,Asia,23,18-24,male,afternoon,5,240,249,243,263,9.7,0,synthetic
17415,Sri Lanka,LKA,Asia,30,25-34,female,evening,5,243,272,270,291,17.7,0,synthetic
17416,Sri Lanka,LKA,Asia,16,10-17,male,afternoon,5,218,260,240,342,45.7,0,synthetic
17417,Sri Lanka,LKA,Asia,36,35-44,female,afternoon,5,258,287,274,355,34.8,0,synthetic
17418,Sri Lanka,LKA,Asia,27,25-34,male,afternoon,5,250,262,257,287,13.4,0,synthetic
17419,Sri Lanka,LKA,Asia,45,45-54,male,afternoon,5,238,276,276,304,25.3,0,synthetic
17420,Sri Lanka,LKA,Asia,63,55-64,female,afternoon,5,277,307,312,332,17.8,0,synthetic
17421,Sri Lanka,LKA,Asia,47,45-54,female,afternoon,5,243,261,253,302,21.2,0,synthetic
17422,Sri Lanka,LKA,Asia,30,25-34,male,night,5,278,290,286,301,8.7,0,synthetic
17423,Sri Lanka,LKA,Asia,23,18-24,male,morning,5,211,269,243,407,70.0,0,synthetic
17424,Sri Lanka,LKA,Asia,37,35-44,unspecified,morning,5,252,268,258,311,22.3,0,synthetic
17425,Sri Lanka,LKA,Asia,12,10-17,male,afternoon,5,273,322,312,440,61.2,0,synthetic
17426,Sri Lanka,LKA,Asia,11,10-17,female,evening,5,300,355,319,499,73.3,0,synthetic
17427,Sri Lanka,LKA,Asia,19,18-24,male,morning,5,245,262,263,278,12.7,0,synthetic
17428,Sri Lanka,LKA,Asia,32,25-34,male,night,5,294,351,321,501,75.7,1,synthetic
17429,Sri Lanka,LKA,Asia,45,45-54,male,night,5,277,301,299,320,14.8,0,synthetic
17430,Sri Lanka,LKA,Asia,57,55-64,female,evening,5,261,317,309,380,38.5,0,synthetic
17431,Sri Lanka,LKA,Asia,36,35-44,female,afternoon,5,267,277,279,288,7.9,0,synthetic
17432,Sri Lanka,LKA,Asia,49,45-54,male,afternoon,5,239,265,265,296,19.3,0,synthetic
17433,Sri Lanka,LKA,Asia,38,35-44,male,evening,5,264,286,288,308,18.1,0,synthetic
17434,Sri Lanka,LKA,Asia,25,25-34,male,evening,5,220,249,254,264,15.5,0,synthetic
17435,Sri Lanka,LKA,Asia,32,25-34,male,night,5,276,331,317,442,57.9,0,synthetic
17436,Sri Lanka,LKA,Asia,48,45-54,female,morning,5,262,308,288,439,66.2,0,synthetic
17437,Sri Lanka,LKA,Asia,47,45-54,female,afternoon,5,277,334,311,453,61.4,0,synthetic
17438,Sri Lanka,LKA,Asia,55,55-64,male,evening,5,289,305,310,319,10.5,0,synthetic
17439,Sri Lanka,LKA,Asia,10,10-17,male,afternoon,5,280,326,294,462,69.1,0,synthetic
17440,Sri Lanka,LKA,Asia,22,18-24,male,morning,5,276,287,291,296,8.0,0,synthetic
17441,Sri Lanka,LKA,Asia,29,25-34,male,afternoon,5,247,254,253,261,4.7,0,synthetic
17442,Sri Lanka,LKA,Asia,20,18-24,male,morning,5,256,263,263,271,5.7,0,synthetic
17443,Sri Lanka,LKA,Asia,36,35-44,male,night,5,263,297,288,341,27.2,0,synthetic
17444,Sri Lanka,LKA,Asia,37,35-44,female,night,5,299,341,320,440,50.3,0,synthetic
17445,Sri Lanka,LKA,Asia,42,35-44,female,morning,5,285,301,306,313,11.1,0,synthetic
17446,Sri Lanka,LKA,Asia,37,35-44,male,afternoon,5,249,300,268,417,60.6,0,synthetic
17447,Sri Lanka,LKA,Asia,42,35-44,female,afternoon,5,274,289,286,302,10.0,0,synthetic
17448,Sri Lanka,LKA,Asia,40,35-44,male,morning,5,235,278,249,411,66.6,0,synthetic
17449,Sri Lanka,LKA,Asia,28,25-34,male,morning,5,246,259,250,292,17.1,0,synthetic
17450,Sri Lanka,LKA,Asia,31,25-34,male,evening,5,237,283,252,380,53.8,0,synthetic
17451,Sri Lanka,LKA,Asia,48,45-54,female,evening,5,252,292,294,328,25.8,0,synthetic
17452,Sri Lanka,LKA,Asia,32,25-34,female,afternoon,5,260,285,294,297,13.8,0,synthetic
17453,Sri Lanka,LKA,Asia,30,25-34,female,morning,5,266,282,274,311,17.5,0,synthetic
17454,Sri Lanka,LKA,Asia,29,25-34,female,evening,5,272,343,301,549,104.6,1,synthetic
17455,Sri Lanka,LKA,Asia,43,35-44,male,morning,5,265,290,303,307,18.0,0,synthetic
17456,Sri Lanka,LKA,Asia,23,18-24,female,afternoon,5,264,315,290,413,52.5,0,synthetic
17457,Sri Lanka,LKA,Asia,33,25-34,male,evening,5,240,269,258,308,24.7,0,synthetic
17458,Sri Lanka,LKA,Asia,48,45-54,male,afternoon,5,232,261,265,295,21.7,0,synthetic
17459,Sri Lanka,LKA,Asia,29,25-34,female,morning,5,224,249,243,272,16.9,0,synthetic
17460,Sri Lanka,LKA,Asia,47,45-54,female,evening,5,284,303,305,313,10.6,0,synthetic
17461,Sri Lanka,LKA,Asia,25,25-34,male,evening,5,243,298,254,490,95.9,0,synthetic
17462,Sri Lanka,LKA,Asia,39,35-44,male,morning,5,225,249,257,268,17.0,0,synthetic
17463,Sri Lanka,LKA,Asia,37,35-44,male,afternoon,5,259,277,277,301,15.0,0,synthetic
17464,Sri Lanka,LKA,Asia,32,25-34,female,afternoon,5,249,275,268,324,26.2,0,synthetic
17465,Sri Lanka,LKA,Asia,10,10-17,female,afternoon,5,289,313,317,325,12.4,0,synthetic
17466,Sri Lanka,LKA,Asia,13,10-17,male,evening,5,252,330,302,486,81.8,0,synthetic
17467,Sri Lanka,LKA,Asia,43,35-44,female,afternoon,5,234,309,287,471,83.5,0,synthetic
17468,Sri Lanka,LKA,Asia,20,18-24,male,morning,5,265,273,269,286,7.4,0,synthetic
17469,Sri Lanka,LKA,Asia,35,35-44,male,evening,5,250,274,278,289,12.8,0,synthetic
17470,Sri Lanka,LKA,Asia,34,25-34,unspecified,afternoon,5,262,287,283,305,16.0,0,synthetic
17471,Sri Lanka,LKA,Asia,34,25-34,male,afternoon,5,269,292,300,311,16.7,0,synthetic
17472,Sri Lanka,LKA,Asia,21,18-24,female,afternoon,5,250,288,267,399,55.8,0,synthetic
17473,Sri Lanka,LKA,Asia,43,35-44,male,afternoon,5,274,332,297,494,81.8,0,synthetic
17474,Sri Lanka,LKA,Asia,22,18-24,female,evening,5,271,278,281,285,5.1,0,synthetic
17475,Sri Lanka,LKA,Asia,16,10-17,male,evening,5,259,268,269,273,4.9,0,synthetic
17476,Sri Lanka,LKA,Asia,43,35-44,male,evening,5,274,292,292,319,15.6,0,synthetic
17477,Sri Lanka,LKA,Asia,42,35-44,female,evening,5,268,284,283,305,11.7,0,synthetic
17478,Sri Lanka,LKA,Asia,40,35-44,male,afternoon,5,254,263,265,276,8.1,0,synthetic
17479,Sri Lanka,LKA,Asia,42,35-44,male,morning,5,253,263,259,277,9.3,0,synthetic
17480,Sri Lanka,LKA,Asia,46,45-54,male,morning,5,245,287,267,378,46.9,0,synthetic
17481,Sri Lanka,LKA,Asia,39,35-44,male,afternoon,5,245,261,259,282,11.9,0,synthetic
17482,Sri Lanka,LKA,Asia,55,55-64,male,evening,5,257,320,295,468,76.3,0,synthetic
17483,Sri Lanka,LKA,Asia,58,55-64,male,afternoon,5,288,296,297,308,7.3,0,synthetic
17484,Sri Lanka,LKA,Asia,28,25-34,female,evening,5,242,273,275,301,18.9,0,synthetic
17485,Sri Lanka,LKA,Asia,15,10-17,male,morning,5,264,309,281,435,64.3,0,synthetic
17486,Sri Lanka,LKA,Asia,20,18-24,female,morning,5,262,323,294,416,54.4,0,synthetic
17487,Sri Lanka,LKA,Asia,21,18-24,female,afternoon,5,235,301,287,427,67.5,0,synthetic
17488,Sri Lanka,LKA,Asia,32,25-34,male,morning,5,271,310,278,419,55.7,0,synthetic
17489,Sri Lanka,LKA,Asia,41,35-44,male,evening,5,238,289,249,432,72.6,0,synthetic
17490,Sri Lanka,LKA,Asia,33,25-34,male,morning,5,275,292,296,308,11.5,0,synthetic
17491,Sri Lanka,LKA,Asia,46,45-54,male,evening,5,255,283,287,305,16.6,0,synthetic
17492,Sri Lanka,LKA,Asia,47,45-54,female,morning,5,273,287,277,315,16.1,0,synthetic
17493,Sri Lanka,LKA,Asia,14,10-17,female,night,5,279,300,305,315,12.4,0,synthetic
17494,Sri Lanka,LKA,Asia,48,45-54,female,afternoon,5,273,311,287,416,53.0,0,synthetic
17495,Sri Lanka,LKA,Asia,33,25-34,female,night,5,273,301,298,332,20.4,0,synthetic
17496,Sri Lanka,LKA,Asia,40,35-44,male,evening,5,260,296,280,398,51.8,0,synthetic
17497,Sri Lanka,LKA,Asia,60,55-64,female,afternoon,5,292,342,313,478,69.0,0,synthetic
17498,Sri Lanka,LKA,Asia,33,25-34,female,night,5,261,269,268,278,5.9,0,synthetic
17499,Sri Lanka,LKA,Asia,19,18-24,male,afternoon,5,259,357,284,496,107.1,0,synthetic
17500,Sri Lanka,LKA,Asia,25,25-34,male,afternoon,5,205,235,237,282,26.3,0,synthetic
17501,Sri Lanka,LKA,Asia,47,45-54,male,afternoon,5,244,273,278,291,16.1,0,synthetic
17502,Sri Lanka,LKA,Asia,34,25-34,male,morning,5,262,282,285,295,11.7,0,synthetic
17503,Sri Lanka,LKA,Asia,32,25-34,male,morning,5,269,292,295,321,18.4,0,synthetic
